StartSize,PositionDir,Dir,Returnn,Abort,TotalGain
47.77777778,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.77777778,16.11111111,-1,7,100,44.44444444,
48.05555556,16.11111111,-1,7,100,44.44444444,
47.5,16.11111111,-1,7,100,44.44444444,
46.66666667,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.38888889,16.11111111,-1,7,100,44.44444444,
45.55555556,16.11111111,-1,7,100,44.44444444,
46.66666667,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.38888889,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.66666667,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.66666667,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.5,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45.27777778,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45.27777778,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45.55555556,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
43.88888889,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
46.11111111,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.11111111,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.11111111,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.11111111,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
46.11111111,16.11111111,-1,7,100,44.44444444,
45.83333333,16.11111111,-1,7,100,44.44444444,
44.44444444,16.11111111,-1,7,100,44.44444444,
43.88888889,16.11111111,-1,7,100,44.44444444,
44.16666667,16.11111111,-1,7,100,44.44444444,
43.88888889,16.11111111,-1,7,100,44.44444444,
44.16666667,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
46.94444444,16.11111111,-1,7,100,44.44444444,
47.22222222,16.11111111,-1,7,100,44.44444444,
48.05555556,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
50,16.11111111,-1,7,100,44.44444444,
49.72222222,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
49.44444444,16.11111111,-1,7,100,44.44444444,
48.61111111,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
47.5,16.11111111,-1,7,100,44.44444444,
48.05555556,16.11111111,-1,7,100,44.44444444,
47.5,16.11111111,-1,7,100,44.44444444,
48.05555556,16.11111111,-1,7,100,44.44444444,
49.16666667,16.11111111,-1,7,100,44.44444444,
48.88888889,16.11111111,-1,7,100,44.44444444,
47.77777778,16.11111111,-1,7,100,44.44444444,
44.16666667,16.11111111,-1,7,100,44.44444444,
43.88888889,16.11111111,-1,7,100,44.44444444,
42.77777778,16.11111111,-1,7,100,44.44444444,
41.94444444,16.11111111,-1,7,100,44.44444444,
42.22222222,16.11111111,-1,7,100,44.44444444,
44.44444444,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
45,16.11111111,-1,7,100,44.44444444,
44.72222222,16.11111111,-1,7,100,44.44444444,
43.05555556,16.11111111,-1,7,100,44.44444444,
42.5,16.11111111,-1,7,100,44.44444444,
41.66666667,16.11111111,-1,7,100,44.44444444,
40.27777778,16.11111111,-1,7,100,44.44444444,
39.72222222,16.11111111,-1,7,100,44.44444444,
40,16.11111111,-1,7,100,44.44444444,
39.72222222,16.11111111,-1,7,100,44.44444444,
40,16.11111111,-1,7,100,44.44444444,
39.72222222,16.11111111,-1,7,100,44.44444444,
40,16.11111111,-1,7,100,44.44444444,
41.11111111,16.11111111,-1,7,100,44.44444444,
42.22222222,16.11111111,-1,7,100,44.44444444,
41.38888889,16.11111111,-1,7,100,44.44444444,
40,16.11111111,-1,7,100,44.44444444,
39.72222222,16.11111111,-1,7,100,44.44444444,
38.61111111,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
39.44444444,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
30.83333333,16.11111111,-1,7,100,44.44444444,
29.72222222,16.11111111,-1,7,100,44.44444444,
30,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
36.66666667,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.33333333,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.66666667,16.11111111,-1,7,100,44.44444444,
35.55555556,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
28.88888889,16.11111111,-1,7,100,44.44444444,
29.16666667,16.11111111,-1,7,100,44.44444444,
28.88888889,16.11111111,-1,7,100,44.44444444,
30,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.83333333,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.83333333,16.11111111,-1,7,100,44.44444444,
29.44444444,16.11111111,-1,7,100,44.44444444,
28.05555556,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
28.33333333,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
28.05555556,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
28.05555556,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
29.16666667,16.11111111,-1,7,100,44.44444444,
28.88888889,16.11111111,-1,7,100,44.44444444,
29.16666667,16.11111111,-1,7,100,44.44444444,
28.61111111,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
28.33333333,16.11111111,-1,7,100,44.44444444,
27.77777778,16.11111111,-1,7,100,44.44444444,
28.05555556,16.11111111,-1,7,100,44.44444444,
29.16666667,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
29.44444444,16.11111111,-1,7,100,44.44444444,
30,16.11111111,-1,7,100,44.44444444,
29.72222222,16.11111111,-1,7,100,44.44444444,
30,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
29.72222222,16.11111111,-1,7,100,44.44444444,
28.88888889,16.11111111,-1,7,100,44.44444444,
29.16666667,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
38.61111111,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
40,16.11111111,-1,7,100,44.44444444,
41.11111111,16.11111111,-1,7,100,44.44444444,
42.22222222,16.11111111,-1,7,100,44.44444444,
41.66666667,16.11111111,-1,7,100,44.44444444,
40.55555556,16.11111111,-1,7,100,44.44444444,
41.11111111,16.11111111,-1,7,100,44.44444444,
42.22222222,16.11111111,-1,7,100,44.44444444,
41.94444444,16.11111111,-1,7,100,44.44444444,
40.27777778,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
39.44444444,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
31.11111111,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.33333333,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.94444444,16.11111111,-1,7,100,44.44444444,
30.27777778,16.11111111,-1,7,100,44.44444444,
29.72222222,16.11111111,-1,7,100,44.44444444,
30.55555556,16.11111111,-1,7,100,44.44444444,
29.44444444,16.11111111,-1,7,100,44.44444444,
30,16.11111111,-1,7,100,44.44444444,
31.38888889,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.33333333,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.22222222,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
31.66666667,16.11111111,-1,7,100,44.44444444,
32.5,16.11111111,-1,7,100,44.44444444,
33.05555556,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.61111111,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.55555556,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
32.77777778,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.61111111,16.11111111,-1,7,100,44.44444444,
34.44444444,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35.27777778,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
35.55555556,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
40.27777778,16.11111111,-1,7,100,44.44444444,
41.11111111,16.11111111,-1,7,100,44.44444444,
42.22222222,16.11111111,-1,7,100,44.44444444,
41.94444444,16.11111111,-1,7,100,44.44444444,
42.77777778,16.11111111,-1,7,100,44.44444444,
41.94444444,16.11111111,-1,7,100,44.44444444,
40.27777778,16.11111111,-1,7,100,44.44444444,
39.72222222,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.61111111,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
39.16666667,16.11111111,-1,7,100,44.44444444,
38.88888889,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.11111111,16.11111111,-1,7,100,44.44444444,
35.83333333,16.11111111,-1,7,100,44.44444444,
36.38888889,16.11111111,-1,7,100,44.44444444,
37.22222222,16.11111111,-1,7,100,44.44444444,
38.33333333,16.11111111,-1,7,100,44.44444444,
37.5,16.11111111,-1,7,100,44.44444444,
38.33333333,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
38.05555556,16.11111111,-1,7,100,44.44444444,
37.77777778,16.11111111,-1,7,100,44.44444444,
36.94444444,16.11111111,-1,7,100,44.44444444,
35.55555556,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
35,16.11111111,-1,7,100,44.44444444,
34.72222222,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
33.88888889,16.11111111,-1,7,100,44.44444444,
34.16666667,16.11111111,-1,7,100,44.44444444,
